variant,regime,cn,n_cycles,bit_exact,div_cols,worst_col,worst_cycle,max_rel_pct,max_abs_diff,struct_max_rel_pct,vol_max_rel_pct,density_bitexact,converges,signature
SN,none,220267157010854,6,false,BA|QMD|TCuFt|MCuFt|SCuFt|BdFt,BA,2029,10.0,11.0,10.0,1.982,true,false,volume_persistent
SN,none,220314102010854,6,false,TPA|BA|SDI|CCF|TopHt|TCuFt|MCuFt|SCuFt|BdFt,TPA,2019,4.779,238.0,4.779,3.104,false,true,structure_densephase
SN,none,220314556010854,6,false,TPA|BA|SDI|CCF|QMD|TCuFt|MCuFt|SCuFt|BdFt,TPA,2024,4.45,113.0,4.45,1.233,false,true,structure_densephase
SN,none,220315135010854,6,false,BA|SDI|CCF|TopHt|QMD|TCuFt|MCuFt|SCuFt|BdFt,BdFt,2019,2.355,760.0,1.389,2.355,false,false,structure_densephase
SN,none,220359444010854,6,false,TPA|SDI|TCuFt|MCuFt|SCuFt|BdFt,SCuFt,2030,1.339,103.0,0.287,1.339,true,false,volume_persistent
SN,none,220359951010854,6,false,TPA|BA|SDI|CCF|QMD|TCuFt|MCuFt|SCuFt|BdFt,MCuFt,2031,4.211,28.0,2.941,4.211,true,false,volume_persistent
SN,none,220420322010854,6,false,BA|SDI|CCF|QMD|TCuFt|MCuFt|SCuFt|BdFt,SCuFt,2026,3.316,260.0,1.538,3.316,true,false,volume_persistent
SN,none,220420392010854,6,false,BA|SDI|CCF|TopHt|TCuFt|MCuFt,MCuFt,2022,100.0,51.0,8.333,100.0,false,true,structure_densephase
SN,none,220420640010854,6,false,SDI|TCuFt|MCuFt|SCuFt|BdFt,SCuFt,2032,1.374,113.0,0.633,1.374,true,false,volume_persistent
SN,none,220420695010854,6,false,TPA|BA|SDI|CCF|TopHt|QMD|TCuFt|MCuFt|SCuFt|BdFt,QMD,2022,2.5,116.0,2.5,0.873,false,false,structure_densephase
SN,none,220420822010854,6,false,TPA|BA|SDI|TCuFt|MCuFt|SCuFt|BdFt,SCuFt,2032,6.74,281.0,0.741,6.74,true,false,volume_persistent
SN,none,227599878010854,6,false,TPA|CCF|TopHt|TCuFt|MCuFt|SCuFt|BdFt,BdFt,2032,1.345,183.0,1.0,1.345,true,false,volume_persistent
SN,none,227600247010854,6,false,TPA|SDI|CCF|TCuFt|MCuFt|SCuFt|BdFt,SCuFt,2033,2.761,295.0,0.813,2.761,true,false,volume_persistent
SN,none,227632267010854,6,false,TPA|BA|SDI|CCF|TCuFt|MCuFt|SCuFt|BdFt,TPA,2033,5.332,151.0,5.332,3.035,false,false,structure_densephase
SN,none,227632456010854,6,false,TPA|SDI|CCF|TopHt|TCuFt|MCuFt|SCuFt|BdFt,TopHt,2034,13.043,121.0,13.043,2.207,false,false,structure_densephase
SN,none,250138559010854,6,false,TPA|SDI|CCF|TCuFt|MCuFt|SCuFt|BdFt,MCuFt,2034,6.759,68.0,1.031,6.759,false,false,structure_densephase
SN,none,253785003010854,6,false,TPA|BA|SDI|CCF|QMD|TCuFt|MCuFt|SCuFt|BdFt,TPA,2035,3.564,244.0,3.564,1.406,false,false,structure_densephase
SN,none,253798084010854,6,false,TPA|CCF|TCuFt|MCuFt|SCuFt|BdFt,BdFt,2030,1.41,313.0,0.379,1.41,true,false,volume_persistent
SN,none,254149340010854,6,false,TPA|BA|TCuFt|MCuFt|SCuFt|BdFt,BdFt,2035,1.764,387.0,0.538,1.764,true,false,volume_persistent
SN,none,259288656010854,6,false,TPA|BA|SDI|CCF|TCuFt|MCuFt|SCuFt|BdFt,SCuFt,2036,4.427,313.0,0.637,4.427,true,false,volume_persistent
