variant,regime,cn,n_cycles,bit_exact,div_cols,worst_col,worst_cycle,max_rel_pct,max_abs_diff,struct_max_rel_pct,vol_max_rel_pct,density_bitexact,converges,signature
LS,none,1536026705290487,6,false,TPA|BA|SDI|CCF|TopHt|QMD|TCuFt|MCuFt|SCuFt|BdFt,TPA,2061,58.593,2739.0,58.593,45.63,false,false,structure_densephase,640.0,989.0
LS,none,1536049933290487,6,false,TPA|BA|SDI|CCF|TopHt|QMD|TCuFt|MCuFt|SCuFt|BdFt,TPA,2061,63.095,4205.0,63.095,41.219,false,false,structure_densephase,1059.0,1157.0
LS,none,1536062064290487,6,false,TPA|BA|SDI|CCF|TopHt|QMD|TCuFt|MCuFt|SCuFt|BdFt,TPA,2052,32.937,1801.0,32.937,9.688,false,true,structure_densephase,858.0,285.0
LS,none,1803296013290487,6,false,TPA|BA|SDI|CCF|TopHt|QMD|TCuFt|MCuFt|SCuFt|BdFt,TPA,2033,27.872,655.0,27.872,19.214,false,true,structure_densephase,655.0,295.0
LS,none,1803307744290487,6,false,TPA|BA|SDI|CCF|TopHt|QMD|TCuFt|MCuFt|SCuFt|BdFt,TPA,2043,220.467,5226.0,220.467,86.493,false,true,structure_densephase,1605.0,1874.0
LS,none,1831623630290487,6,false,TPA|BA|SDI|CCF|QMD|TCuFt|MCuFt|SCuFt|BdFt,TPA,2034,30.41,1605.0,30.41,18.78,false,true,structure_densephase,593.0,267.0
LS,none,1831637534290487,6,false,TPA|BA|SDI|CCF|QMD|TCuFt|MCuFt|SCuFt|BdFt,TPA,2054,16.815,624.0,16.815,9.872,false,true,structure_densephase,201.0,443.0
LS,none,1831646203290487,6,false,TPA|BA|SDI|CCF|TopHt|QMD|TCuFt|MCuFt|SCuFt|BdFt,TPA,2054,18.371,636.0,18.371,12.821,false,true,structure_densephase,241.0,443.0
LS,none,1831646503290487,6,false,TPA|BA|SDI|CCF|TopHt|QMD|TCuFt|MCuFt|SCuFt|BdFt,TPA,2044,50.484,571.0,50.484,15.32,false,true,structure_densephase,522.0,571.0
LS,none,1831699204290487,6,false,TPA|BA|SDI|CCF|TopHt|QMD|TCuFt|MCuFt|SCuFt|BdFt,TPA,2073,27.128,1292.0,27.128,26.169,false,false,structure_densephase,188.0,936.0
